Enum Name,Value,Entry Name
JAISoundInfoID,24679,dummySound43
JAISoundInfoID,24680,dummySound44
JAISoundInfoID,24681,dummySound45
JAISoundInfoID,24682,dummySound46
JAISoundInfoID,24683,dummySound47
JAISoundInfoID,24684,dummySound48
JAISoundInfoID,24685,dummySound49
JAISoundInfoID,24686,dummySound50
JAISoundInfoID,24687,dummySound51
JAISoundInfoID,24688,dummySound52
JAISoundInfoID,24689,dummySound53
JAISoundInfoID,24690,dummySound54
JAISoundInfoID,24691,dummySound55
JAISoundInfoID,24692,dummySound56
JAISoundInfoID,24693,dummySound57
JAISoundInfoID,24694,dummySound58
JAISoundInfoID,24695,dummySound59
JAISoundInfoID,24696,dummySound60
JAISoundInfoID,24697,dummySound61
JAISoundInfoID,24698,dummySound62
JAISoundInfoID,24699,dummySound63
JAISoundInfoID,24700,dummySound64
JAISoundInfoID,24701,dummySound65
JAISoundInfoID,24702,dummySound66
JAISoundInfoID,24703,dummySound67
JAISoundInfoID,24704,dummySound68
JAISoundInfoID,24705,dummySound69
JAISoundInfoID,24706,dummySound70
JAISoundInfoID,24707,dummySound71
JAISoundInfoID,24708,dummySound72
JAISoundInfoID,24709,dummySound73
JAISoundInfoID,24710,dummySound74
JAISoundInfoID,24711,dummySound75
JAISoundInfoID,24712,dummySound76
JAISoundInfoID,24713,dummySound77
JAISoundInfoID,24714,dummySound78
JAISoundInfoID,24715,dummySound79
JAISoundInfoID,24716,dummySound80
JAISoundInfoID,24717,dummySound81
JAISoundInfoID,24718,dummySound82
JAISoundInfoID,24719,dummySound83
JAISoundInfoID,24720,dummySound84
JAISoundInfoID,24721,dummySound85
JAISoundInfoID,24722,dummySound86
JAISoundInfoID,24723,dummySound87
JAISoundInfoID,24724,dummySound88
JAISoundInfoID,24725,dummySound89
JAISoundInfoID,24726,dummySound90
JAISoundInfoID,24727,dummySound91
JAISoundInfoID,24728,dummySound92
JAISoundInfoID,24729,dummySound93
JAISoundInfoID,24730,dummySound94
JAISoundInfoID,24731,dummySound95
JAISoundInfoID,24732,dummySound96
JAISoundInfoID,24733,dummySound97
JAISoundInfoID,24734,dummySound98
JAISoundInfoID,24735,dummySound99
JAISoundInfoID,24736,dummySound100
JAISoundInfoID,24737,dummySound101
JAISoundInfoID,24738,dummySound102
JAISoundInfoID,24739,dummySound103
JAISoundInfoID,24740,dummySound104
JAISoundInfoID,24741,dummySound105
JAISoundInfoID,24742,dummySound106
JAISoundInfoID,24743,dummySound107
JAISoundInfoID,24744,dummySound108
JAISoundInfoID,24745,dummySound109
JAISoundInfoID,24746,dummySound110
JAISoundInfoID,24747,dummySound111
JAISoundInfoID,24748,dummySound112
JAISoundInfoID,24749,dummySound113
JAISoundInfoID,24750,dummySound114
JAISoundInfoID,24751,dummySound115
JAISoundInfoID,24752,dummySound116
JAISoundInfoID,24753,dummySound117
JAISoundInfoID,24754,dummySound118
JAISoundInfoID,24755,dummySound119
JAISoundInfoID,24756,dummySound120
JAISoundInfoID,24757,dummySound121
JAISoundInfoID,24758,dummySound122
JAISoundInfoID,24759,dummySound123
JAISoundInfoID,24760,dummySound124
JAISoundInfoID,24761,dummySound125
JAISoundInfoID,24762,dummySound126
JAISoundInfoID,24763,dummySound127
JAISoundInfoID,24764,dummySound128
JAISoundInfoID,24765,dummySound129
JAISoundInfoID,24766,dummySound130
JAISoundInfoID,24767,dummySound131
JAISoundInfoID,24768,dummySound132
JAISoundInfoID,24769,dummySound133
JAISoundInfoID,24770,dummySound134
JAISoundInfoID,24771,dummySound135
JAISoundInfoID,24772,dummySound136
JAISoundInfoID,24773,dummySound137
JAISoundInfoID,24774,dummySound138
JAISoundInfoID,24775,dummySound139
JAISoundInfoID,24776,dummySound140
JAISoundInfoID,24777,dummySound141
JAISoundInfoID,24778,dummySound142
JAISoundInfoID,24779,dummySound143
JAISoundInfoID,24780,dummySound144
JAISoundInfoID,24781,dummySound145
JAISoundInfoID,24782,dummySound146
JAISoundInfoID,24783,dummySound147
JAISoundInfoID,24784,dummySound148
JAISoundInfoID,24785,dummySound149
JAISoundInfoID,24786,dummySound150
JAISoundInfoID,24787,dummySound151
JAISoundInfoID,24788,dummySound152
JAISoundInfoID,24789,dummySound153
JAISoundInfoID,24790,dummySound154
JAISoundInfoID,24791,dummySound155
JAISoundInfoID,24792,dummySound156
JAISoundInfoID,24793,dummySound157
JAISoundInfoID,24794,dummySound158
JAISoundInfoID,24795,dummySound159
JAISoundInfoID,24796,dummySound160
JAISoundInfoID,24797,dummySound161
JAISoundInfoID,24798,dummySound162
JAISoundInfoID,24799,dummySound163
JAISoundInfoID,24800,dummySound164
JAISoundInfoID,24801,dummySound165
JAISoundInfoID,24802,dummySound166
JAISoundInfoID,24803,dummySound167
JAISoundInfoID,24804,dummySound168
JAISoundInfoID,24805,dummySound169
JAISoundInfoID,24806,dummySound170
JAISoundInfoID,24807,dummySound171
JAISoundInfoID,24808,dummySound172
JAISoundInfoID,24809,dummySound173
JAISoundInfoID,24810,dummySound174
JAISoundInfoID,24811,dummySound175
JAISoundInfoID,24812,dummySound176
JAISoundInfoID,24813,dummySound177
JAISoundInfoID,24814,dummySound178
JAISoundInfoID,24815,dummySound179
JAISoundInfoID,24816,dummySound180
JAISoundInfoID,24817,dummySound181
JAISoundInfoID,24818,dummySound182
JAISoundInfoID,24819,dummySound183
JAISoundInfoID,24820,dummySound184
JAISoundInfoID,24821,dummySound185
JAISoundInfoID,24822,dummySound186
JAISoundInfoID,24823,dummySound187
JAISoundInfoID,24824,dummySound188
JAISoundInfoID,24825,dummySound189
JAISoundInfoID,24826,dummySound190
JAISoundInfoID,24827,dummySound191
JAISoundInfoID,24828,dummySound192
JAISoundInfoID,24829,dummySound193
JAISoundInfoID,24830,dummySound194
JAISoundInfoID,24831,dummySound195
JAISoundInfoID,24832,JA_SE_OBJ_BOMB_IGNITION
JAISoundInfoID,24835,JA_SE_OBJ_TORCH_BURNING
JAISoundInfoID,24878,JA_SE_OBJ_STEAM
JAISoundInfoID,24881,JA_SE_OBJ_SEARCH_LIGHT
JAISoundInfoID,24893,JA_SE_OBJ_WARP_FLOWER
JAISoundInfoID,24894,JA_SE_OBJ_OMAMORI
JAISoundInfoID,24911,JA_SE_OBJ_BAR_FRAME_BURN
JAISoundInfoID,24933,JA_SE_OBJ_PROP_SW_ON
JAISoundInfoID,24934,JA_SE_OBJ_AMI_PROP
JAISoundInfoID,24953,JA_SE_OBJ_MO_STATUE_MOVE
JAISoundInfoID,24986,JA_SE_OBJ_TC_TOWER_ROUND
JAISoundInfoID,24991,JA_SE_OBJ_BOMB_SHOP_FAN
JAISoundInfoID,25003,JA_SE_CM_DRG_MTOP_FIRE
JAISoundInfoID,25009,JA_SE_OBJ_KM_WINDMILL
JAISoundInfoID,25032,JA_SE_OBJ_B_LIFT_MOVE
JAISoundInfoID,25035,JA_SE_OBJ_KAITEN_AMI3_MOVE
JAISoundInfoID,25036,JA_SE_OBJ_ICEBERG_BREATH
JAISoundInfoID,25037,JA_SE_OBJ_VOLCANO_ERUPTION
JAISoundInfoID,25044,JA_SE_OBJ_RES_DOOR_BLINK
JAISoundInfoID,25045,JA_SE_OBJ_RES_ST_BLINK
JAISoundInfoID,25047,JA_SE_OBJ_ST_DAI_LIGHT
JAISoundInfoID,25048,JA_SE_OBJ_ST_DAI_MOVE
JAISoundInfoID,25060,JA_SE_CM_BWD_C_MOVE_SAND
JAISoundInfoID,25086,JA_SE_OBJ_SPRING
JAISoundInfoID,25122,JA_SE_OBJ_TRIF_BL_GO_DOWN
JAISoundInfoID,25123,JA_SE_OBJ_TRIF_FL_LIGHT
JAISoundInfoID,25125,JA_SE_OBJ_H_STATUE_VIB
JAISoundInfoID,25126,JA_SE_OBJ_H_STATUE_MOVE
JAISoundInfoID,25143,JA_SE_OBJ_PG_EBALL_FLY_S
JAISoundInfoID,25144,JA_SE_OBJ_PG_EBALL_FLY_L
JAISoundInfoID,25145,JA_SE_OBJ_TN_TRAP
JAISoundInfoID,25149,JA_SE_OBJ_BPW_MASK_LAUGH
JAISoundInfoID,26624,JA_SE_OBJ_COL_SWS_BODYN
JAISoundInfoID,26625,JA_SE_OBJ_COL_SWM_BODYN
JAISoundInfoID,26626,JA_SE_OBJ_COL_SWL_BODYN
JAISoundInfoID,26627,JA_SE_OBJ_COL_SWC_MTLCR
JAISoundInfoID,26628,JA_SE_OBJ_COL_SWC_WODCRN
JAISoundInfoID,26629,JA_SE_OBJ_COL_SWC_WODCRL
JAISoundInfoID,26630,JA_SE_OBJ_COL_SWC_CHNS
JAISoundInfoID,26631,JA_SE_OBJ_COL_SWC_CHNL
JAISoundInfoID,26632,JA_SE_OBJ_COL_SWC_SBALL
JAISoundInfoID,26633,JA_SE_OBJ_COL_SWS_BODYB
JAISoundInfoID,26634,JA_SE_OBJ_COL_SWM_BODYB
JAISoundInfoID,26635,JA_SE_OBJ_COL_SWL_BODYB
JAISoundInfoID,26636,JA_SE_OBJ_COL_SWC_BODYS
JAISoundInfoID,26637,JA_SE_OBJ_COL_SWC_FRM
JAISoundInfoID,26638,JA_SE_OBJ_COL_SWC_WED
JAISoundInfoID,26639,JA_SE_OBJ_COL_SWC_GLS
JAISoundInfoID,26640,JA_SE_OBJ_COL_SWC_SSOIL
JAISoundInfoID,26641,JA_SE_OBJ_COL_SWS_NSWS
JAISoundInfoID,26642,JA_SE_OBJ_COL_SWS_NSWM
JAISoundInfoID,26643,JA_SE_OBJ_COL_SWS_NSWL
JAISoundInfoID,26644,JA_SE_OBJ_COL_SWM_NSWM
JAISoundInfoID,26645,JA_SE_OBJ_COL_SWM_NSWL
JAISoundInfoID,26646,JA_SE_OBJ_COL_SWL_NSWL
JAISoundInfoID,26647,JA_SE_OBJ_COL_SWS_NMTLP
JAISoundInfoID,26648,JA_SE_OBJ_COL_SWM_NMTLP
JAISoundInfoID,26649,JA_SE_OBJ_COL_SWL_NMTLP
JAISoundInfoID,26650,JA_SE_OBJ_COL_SWS_NMTLM
JAISoundInfoID,26651,JA_SE_OBJ_COL_SWM_NMTLM
JAISoundInfoID,26652,JA_SE_OBJ_COL_SWL_NMTLM
JAISoundInfoID,26653,JA_SE_OBJ_COL_SWC_NWODK
JAISoundInfoID,26654,JA_SE_OBJ_COL_SWC_NWODN
JAISoundInfoID,26655,JA_SE_OBJ_COL_SWC_NWODE
JAISoundInfoID,26656,JA_SE_OBJ_COL_SWC_NSTONE
JAISoundInfoID,26657,JA_SE_OBJ_COL_SWS_NSTPOT
JAISoundInfoID,26658,JA_SE_OBJ_COL_SWM_NSTPOT
JAISoundInfoID,26659,JA_SE_OBJ_COL_SWL_NSTPOT
JAISoundInfoID,26660,JA_SE_OBJ_COL_SWC_NBDN
JAISoundInfoID,26661,JA_SE_OBJ_COL_SWC_NBDS
JAISoundInfoID,26662,JA_SE_OBJ_COL_SWC_NWHIP
JAISoundInfoID,26663,JA_SE_OBJ_COL_SWC_NSOIL
JAISoundInfoID,26664,JA_SE_OBJ_COL_SWC_NLAWN
JAISoundInfoID,26665,JA_SE_OBJ_COL_SWC_NWED
JAISoundInfoID,26666,JA_SE_OBJ_COL_SWC_NSBRK
JAISoundInfoID,26667,JA_SE_OBJ_COL_SWS_NWTR
JAISoundInfoID,26668,JA_SE_OBJ_COL_SWM_NWTR
JAISoundInfoID,26669,JA_SE_OBJ_COL_SWL_NWTR
JAISoundInfoID,26670,JA_SE_OBJ_COL_SWC_NSAND
JAISoundInfoID,26671,JA_SE_OBJ_COL_SWC_NSSOIL
JAISoundInfoID,26672,JA_SE_OBJ_COL_SWC_WODORE
JAISoundInfoID,26673,JA_SE_OBJ_COL_SWC_STONE
JAISoundInfoID,26674,JA_SE_OBJ_COL_SWC_ROCK
JAISoundInfoID,26675,JA_SE_OBJ_COL_SWC_NROCK
JAISoundInfoID,26676,JA_SE_OBJ_COL_SWC_NBROCK
JAISoundInfoID,26677,JA_SE_OBJ_COL_WOD_WOD
JAISoundInfoID,26678,JA_SE_OBJ_COL_BDC_SNOW
JAISoundInfoID,26679,JA_SE_OBJ_COL_HAMMER_BRK
JAISoundInfoID,26680,JA_SE_OBJ_COL_NSTN_NSTN
JAISoundInfoID,26681,JA_SE_OBJ_COL_NSTN_ERTH
JAISoundInfoID,26682,JA_SE_OBJ_COL_NSTN_GRASS
JAISoundInfoID,26683,JA_SE_OBJ_COL_NWHP_BODY
JAISoundInfoID,26684,JA_SE_OBJ_COL_NWHP_NMTL
JAISoundInfoID,26685,JA_SE_OBJ_COL_NWHP_NWOD
JAISoundInfoID,26686,JA_SE_OBJ_COL_N_WATER
JAISoundInfoID,26687,JA_SE_OBJ_COL_MTL_STONE
JAISoundInfoID,26688,JA_SE_OBJ_COL_MTL_ROCK
JAISoundInfoID,26689,JA_SE_OBJ_COL_WOD_SSOIL
JAISoundInfoID,26690,JA_SE_OBJ_COL_FRAME_DMG
JAISoundInfoID,26691,JA_SE_OBJ_COL_N_BDY_MPLT
JAISoundInfoID,26692,JA_SE_OBJ_COL_SAND_HIGH
JAISoundInfoID,26693,JA_SE_OBJ_COL_SAND_MID
JAISoundInfoID,26694,JA_SE_OBJ_COL_SAND_LOW
JAISoundInfoID,26695,JA_SE_OBJ_COL_BRK_WRAILING
JAISoundInfoID,26881,JA_SE_OBJ_BOMB_EXPLODE
JAISoundInfoID,26882,JA_SE_OBJ_TORCH_IGNITION
JAISoundInfoID,26884,JA_SE_OBJ_TORCH_OFF
JAISoundInfoID,26885,JA_SE_OBJ_KANTERA_BREAK
JAISoundInfoID,26886,JA_SE_OBJ_STN_DOOR_STL_BAR
JAISoundInfoID,26887,JA_SE_OBJ_STN_DOOR_MOVE_U
JAISoundInfoID,26888,JA_SE_OBJ_STN_DOOR_MOVE_D
JAISoundInfoID,26889,JA_SE_OBJ_STN_DOOR_STOP_U
JAISoundInfoID,26890,JA_SE_OBJ_STN_DOOR_STOP_D
JAISoundInfoID,26891,JA_SE_OBJ_TBOX_UNLOCK
JAISoundInfoID,26892,JA_SE_OBJ_TBOX_OPEN_S1
JAISoundInfoID,26893,JA_SE_OBJ_TBOX_OPEN_S2
JAISoundInfoID,26894,JA_SE_OBJ_TBOX_CLOSE_S1
JAISoundInfoID,26895,JA_SE_OBJ_TBOX_CLOSE_S2
JAISoundInfoID,26896,JA_SE_OBJ_TBOX_OPEN_L1
JAISoundInfoID,26897,JA_SE_OBJ_TBOX_OPEN_L2
JAISoundInfoID,26898,JA_SE_OBJ_TBOX_CLOSE_L1
JAISoundInfoID,26899,JA_SE_OBJ_TBOX_CLOSE_L2
JAISoundInfoID,26900,JA_SE_SHIP_JUMP_ALIGHT
JAISoundInfoID,26901,JA_SE_SHIP_LOOK_BACK
JAISoundInfoID,26902,JA_SE_SHIP_LOOK_FORWARD
JAISoundInfoID,26903,JA_SE_OBJ_CUT_TREE_DOWN
JAISoundInfoID,26904,JA_SE_OBJ_FALL_WATER_S
JAISoundInfoID,26905,JA_SE_OBJ_FALL_WATER_M
JAISoundInfoID,26906,JA_SE_OBJ_FALL_WATER_L
JAISoundInfoID,26907,JA_SE_OBJ_FALL_MAGMA_S
JAISoundInfoID,26908,JA_SE_OBJ_FALL_MAGMA_M
JAISoundInfoID,26909,JA_SE_OBJ_FALL_MAGMA_L
JAISoundInfoID,26910,JA_SE_OBJ_COL_SHIP_BARREL
JAISoundInfoID,26911,JA_SE_OBJ_BLOCK_FALL_NORMAL
JAISoundInfoID,26912,JA_SE_OBJ_WBOX_FALL_NORMAL
JAISoundInfoID,26913,JA_SE_OBJ_BREAK_WATER_POT
JAISoundInfoID,26914,JA_SE_OBJ_BURN_WBOX_S
JAISoundInfoID,26915,JA_SE_OBJ_BURN_WBOX_L
JAISoundInfoID,26916,JA_SE_OBJ_BURN_WRAILING
JAISoundInfoID,26917,JA_SE_OBJ_PUT_POT_S
JAISoundInfoID,26918,JA_SE_OBJ_PUT_POT_L
JAISoundInfoID,26919,JA_SE_OBJ_PUT_POT_W
JAISoundInfoID,26920,JA_SE_OBJ_PUT_WBOX_S
JAISoundInfoID,26921,JA_SE_OBJ_PUT_STONE
JAISoundInfoID,26922,JA_SE_OBJ_PUT_ROCK
JAISoundInfoID,26923,JA_SE_OBJ_BREAK_STONE
JAISoundInfoID,26924,JA_SE_OBJ_BREAK_ROCK
JAISoundInfoID,26925,JA_SE_OBJ_BREAK_STEPS
JAISoundInfoID,26927,JA_SE_OBJ_KOUBAKU_TBOX
JAISoundInfoID,26928,JA_SE_OBJ_FOOT_SW_ON
JAISoundInfoID,26930,JA_SE_OBJ_TREE_SWING
JAISoundInfoID,26931,JA_SE_OBJ_SBRIDGE_BREAK
JAISoundInfoID,26932,JA_SE_OBJ_OTOSHIANA_OPEN
JAISoundInfoID,26933,JA_SE_OBJ_PUT_CHAIR
JAISoundInfoID,26934,JA_SE_OBJ_BREAK_CHAIR
JAISoundInfoID,26935,JA_SE_OBJ_BREAK_BOARD
JAISoundInfoID,26936,JA_SE_OBJ_BARREL_BOMB
JAISoundInfoID,26937,JA_SE_OBJ_SEARCH_LIGHT_UP
JAISoundInfoID,26938,JA_SE_OBJ_MG_BALL_DMG
JAISoundInfoID,26939,JA_SE_I_LK_BK_FLY_DOWN
JAISoundInfoID,26940,JA_SE_I_LK_BB_WING
JAISoundInfoID,26943,JA_SE_OBJ_BRK_WRAIL_K
JAISoundInfoID,26944,JA_SE_OBJ_BTD_BOARD_BURN
JAISoundInfoID,26945,JA_SE_OBJ_BTD_BOARD_BRK
JAISoundInfoID,26946,JA_SE_OBJ_BTD_FIRE_DROP
JAISoundInfoID,26947,JA_SE_OBJ_WPOT_LIFTUP
JAISoundInfoID,26948,JA_SE_OBJ_COL_SHIP_BARREL_N
JAISoundInfoID,26949,JA_SE_OBJ_NATA_BREAK
JAISoundInfoID,26950,JA_SE_OBJ_JFLOWER_IN
JAISoundInfoID,26951,JA_SE_OBJ_JFLOWER_OUT
JAISoundInfoID,26952,JA_SE_OBJ_DOOR_CHAIN_OPEN
JAISoundInfoID,26953,JA_SE_OBJ_PRT_LIFT_UD
JAISoundInfoID,26954,JA_SE_OBJ_PRT_LIFT_STOP
JAISoundInfoID,26955,JA_SE_OBJ_JAMA_SHOKU_OUT
JAISoundInfoID,26956,JA_SE_OBJ_JAMA_SHOKU_MOVE
JAISoundInfoID,26957,JA_SE_OBJ_JAMA_SHOKU_IN
JAISoundInfoID,26958,JA_SE_OBJ_BAR_FRAME_ON
JAISoundInfoID,26960,JA_SE_OBJ_BAR_FRAME_OFF
JAISoundInfoID,26961,JA_SE_OBJ_KOKIRI_H_LANDING
JAISoundInfoID,26962,JA_SE_OBJ_P_FLOWER_LANDING
JAISoundInfoID,26963,JA_SE_OBJ_P_FLOWER_LAND_W
JAISoundInfoID,26964,JA_SE_OBJ_LADDER_FALL_1
JAISoundInfoID,26965,JA_SE_OBJ_LADDER_FALL_2
JAISoundInfoID,26966,JA_SE_OBJ_L_BRIDGE_ON
JAISoundInfoID,26967,JA_SE_OBJ_L_BRIDGE_OFF
JAISoundInfoID,26968,JA_SE_OBJ_MJ_POLE_BREAK
JAISoundInfoID,26969,JA_SE_OBJ_KANOKE_T_GATA
JAISoundInfoID,26970,JA_SE_OBJ_KANOKE_T_OPEN
JAISoundInfoID,26971,JA_SE_OBJ_KANOKE_Y_GATA
JAISoundInfoID,26972,JA_SE_OBJ_KANOKE_Y_OPEN
JAISoundInfoID,26973,JA_SE_OBJ_FAILY_GET
JAISoundInfoID,26974,JA_SE_OBJ_ARROW_SW_ON
JAISoundInfoID,26975,JA_SE_OBJ_KEY_STATUE_SET
JAISoundInfoID,26976,JA_SE_OBJ_FLAT_SW_ON
JAISoundInfoID,26977,JA_SE_OBJ_MIRROR_REFLECT
JAISoundInfoID,26978,JA_SE_OBJ_LIGHT_SW_ON
JAISoundInfoID,26979,JA_SE_OBJ_L_STATUE_BREAK
JAISoundInfoID,26980,JA_SE_OBJ_L_WALL_BREAK
JAISoundInfoID,26983,JA_SE_OBJ_WARP_EFF_APPEAR
JAISoundInfoID,26984,JA_SE_OBJ_MJ_WBOARD_BRK
JAISoundInfoID,26985,JA_SE_OBJ_POWG_ROCK_BRK
JAISoundInfoID,26986,JA_SE_OBJ_BOMB_ROCK_BRK
JAISoundInfoID,26987,JA_SE_OBJ_BOMB_ROCK_M_BRK
JAISoundInfoID,26988,JA_SE_OBJ_BOMB_WALL_BRK
JAISoundInfoID,26989,JA_SE_OBJ_RACK_BREAK
JAISoundInfoID,26990,JA_SE_OBJ_DOOR_N_OPEN
JAISoundInfoID,26991,JA_SE_OBJ_DOOR_N_CLOSE_1
JAISoundInfoID,26992,JA_SE_OBJ_DOOR_N_CLOSE_2
JAISoundInfoID,26993,JA_SE_OBJ_LNK_SWORD_FALL
JAISoundInfoID,26994,JA_SE_OBJ_LNK_SHIELD_FALL
JAISoundInfoID,26995,JA_SE_OBJ_POST_EAT_LUGGAGE
JAISoundInfoID,26996,JA_SE_OBJ_POST_LUGGAGE_OUT
JAISoundInfoID,26997,JA_SE_OBJ_BOTTLE_FAILY
JAISoundInfoID,26998,JA_SE_OBJ_TOGE_OUT
JAISoundInfoID,26999,JA_SE_OBJ_TOGE_IN
JAISoundInfoID,27000,JA_SE_OBJ_MJ_GATE_BREAK
JAISoundInfoID,27002,JA_SE_OBJ_MO_STATUE_OPEN
JAISoundInfoID,27003,JA_SE_OBJ_MO_STATUE_CLOSE
JAISoundInfoID,27004,JA_SE_OBJ_CAGE_CLOSE
JAISoundInfoID,27005,JA_SE_OBJ_CAGE_OPEN
JAISoundInfoID,27006,JA_SE_OBJ_PIRATE_WHEEL
JAISoundInfoID,27007,JA_SE_OBJ_LOTUS_LIFT_UP
JAISoundInfoID,27008,JA_SE_OBJ_LOTUS_LIFT_DOWN
JAISoundInfoID,27009,JA_SE_OBJ_LUPY_IN_POT
JAISoundInfoID,27010,JA_SE_OBJ_BOMB_WATER
JAISoundInfoID,27011,JA_SE_CM_BST_HAND_OUT_WALL
JAISoundInfoID,27012,JA_SE_CM_BST_HEAD_OUT_WALL
JAISoundInfoID,27013,JA_SE_CM_BST_EYE_HIT
JAISoundInfoID,27014,JA_SE_CM_BST_BEAM_BOMB
JAISoundInfoID,27015,JA_SE_CM_BST_ITEM_OUT_NOSE
JAISoundInfoID,27016,JA_SE_CM_BST_ARROW_BOUND
JAISoundInfoID,27017,JA_SE_CM_BST_BOMB_BOUND
JAISoundInfoID,27018,JA_SE_CM_BST_HEAD_FALL
JAISoundInfoID,27019,JA_SE_CM_BST_BEF_EXPLODE
JAISoundInfoID,27020,JA_SE_CM_BST_EXPLODE
JAISoundInfoID,27021,JA_SE_CM_BST_JUMP_S
JAISoundInfoID,27022,JA_SE_CM_BST_JUMP_L
JAISoundInfoID,27023,JA_SE_CM_BST_WARP_BEAM
JAISoundInfoID,27024,JA_SE_CM_BST_HEAD_IN_WALL
JAISoundInfoID,27025,JA_SE_CM_BST_HEART_BOUND
JAISoundInfoID,27026,JA_SE_CM_BST_1_HAND_ATTACK
JAISoundInfoID,27027,JA_SE_CM_BST_2_HAND_ATTACK
JAISoundInfoID,27028,JA_SE_CM_BST_HAND_CLAP
JAISoundInfoID,27029,JA_SE_CM_BST_EYE_BREAK
JAISoundInfoID,27030,JA_SE_OBJ_TN_HELMET_FALL
JAISoundInfoID,27031,JA_SE_OBJ_TN_ARMOR_FALL
JAISoundInfoID,27032,JA_SE_OBJ_TN_SWORD_FALL
JAISoundInfoID,27033,JA_SE_OBJ_ST_CLUB_FALL
JAISoundInfoID,27035,JA_SE_OBJ_TC_JAIL_STRING
JAISoundInfoID,27036,JA_SE_OBJ_TC_JAIL_FLR_BRK
JAISoundInfoID,27037,JA_SE_OBJ_P_SHIP_SHTR_OP
JAISoundInfoID,27038,JA_SE_OBJ_P_SHIP_SHTR_CL
JAISoundInfoID,27040,JA_SE_OBJ_CK_CHEMICAL_BOMB
JAISoundInfoID,27041,JA_SE_OBJ_CK_FLASK_STEAM
JAISoundInfoID,27042,JA_SE_PLAYSPOT_RIGHT
JAISoundInfoID,27043,JA_SE_PLAYSPOT_WRONG
JAISoundInfoID,27044,JA_SE_OBJ_TC_JAIL_DOOR_OP
JAISoundInfoID,27045,JA_SE_LETTER_GAME_NEW
JAISoundInfoID,27046,JA_SE_LETTER_IN_BOX
JAISoundInfoID,27047,JA_SE_OBJ_GONG_HIT
JAISoundInfoID,27048,JA_SE_OBJ_SAGE_GATE_CREAK
JAISoundInfoID,27049,JA_SE_OBJ_SAGE_GATE_LIGHT
JAISoundInfoID,27050,JA_SE_OBJ_SAGE_GATE_BREAK
JAISoundInfoID,27052,JA_SE_OBJ_BOMB_DN_ST_S
JAISoundInfoID,27053,JA_SE_OBJ_BOMB_DN_ST_E
JAISoundInfoID,27054,JA_SE_OBJ_BOSS_LOCK_OPEN
JAISoundInfoID,27055,JA_SE_OBJ_SVINE_REBOUND
JAISoundInfoID,27056,JA_SE_OBJ_SVINE_CRASH
JAISoundInfoID,27058,JA_SE_OBJ_HAMMER_SW_ON
JAISoundInfoID,27059,JA_SE_OBJ_R_STAIR_APPEAR
JAISoundInfoID,27060,JA_SE_OBJ_B_SHUTTER_OPEN
JAISoundInfoID,27061,JA_SE_OBJ_B_SHUTTER_STOP
JAISoundInfoID,27062,JA_SE_OBJ_SURP_BOX_BREAK
JAISoundInfoID,27063,JA_SE_OBJ_HAMMER_SW_OFF
JAISoundInfoID,27064,JA_SE_OBJ_HAMMER_SW_SWING
JAISoundInfoID,27065,JA_SE_OBJ_JUMP_SPR_CLOSE
JAISoundInfoID,27066,JA_SE_OBJ_JUMP_SPR_OPEN
JAISoundInfoID,27067,JA_SE_OBJ_SW_STAIR_ON_1
JAISoundInfoID,27068,JA_SE_OBJ_SW_STAIR_OFF_1
JAISoundInfoID,27069,JA_SE_OBJ_SW_STAIR2_ON_1
JAISoundInfoID,27070,JA_SE_OBJ_SW_STAIR2_OFF_2
JAISoundInfoID,27071,JA_SE_OBJ_TENMADO_SHTR_OP
JAISoundInfoID,27072,JA_SE_OBJ_L_STATUE_L_BREAK
JAISoundInfoID,27073,JA_SE_OBJ_CURTAIN_BURN
JAISoundInfoID,27074,JA_SE_OBJ_L_OBJ_BRK_TAME
JAISoundInfoID,27075,JA_SE_OBJ_HEAVY_FLOOR_BRK
JAISoundInfoID,27076,JA_SE_OBJ_KAITEN_AMI_OPEN
JAISoundInfoID,27077,JA_SE_OBJ_JAMA_MECHA_OUT
JAISoundInfoID,27078,JA_SE_OBJ_JAMA_MECHA_IN
JAISoundInfoID,27079,JA_SE_OBJ_SLIDE_AMI_OPEN
JAISoundInfoID,27081,JA_SE_OBJ_B_LIFT_STOP
JAISoundInfoID,27082,JA_SE_OBJ_WDUN_R04_STR_OP
JAISoundInfoID,27086,JA_SE_OBJ_VOLCANO_CHILL
JAISoundInfoID,27087,JA_SE_OBJ_VOLCANO_ICE_BRK
JAISoundInfoID,27088,JA_SE_OBJ_ICEVERG_MELT
JAISoundInfoID,27089,JA_SE_OBJ_CUT_L_TREE_DOWN
JAISoundInfoID,27090,JA_SE_OBJ_ROPE_SW_ON
JAISoundInfoID,27091,JA_SE_OBJ_ST_CHIME
JAISoundInfoID,27094,JA_SE_OBJ_WATER_GATE_CL
JAISoundInfoID,27097,JA_SE_OBJ_ST_DAI_STOP
JAISoundInfoID,27098,JA_SE_OBJ_FIRE_ARW_EFF
JAISoundInfoID,27099,JA_SE_OBJ_ICE_ARW_EFF
JAISoundInfoID,27100,JA_SE_OBJ_LIGHT_ARW_EFF
JAISoundInfoID,27101,JA_SE_OBJ_MINI_ICE
JAISoundInfoID,27102,JA_SE_OBJ_MINI_ICE_BREAK
JAISoundInfoID,27103,JA_SE_OBJ_WZ_FIRE_B_IMP
